time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26
14,10m_magnitude_of_wind_max,0.7216065862489968,-2.743104027054567,-0.9247465722694396,-0.6245002772801097,-0.672529625174356,0.7991101876487494,0.41013132151767534,-0.28240641567098,0.3986923954195634,-0.297055662489191,-0.01662891624251268,-0.10550362751048056,-0.23417098209872836,-0.09504297729186958,,,,,,,,,,,,
15,10m_magnitude_of_wind_max,0.18581863167338977,-2.921932207103457,-0.5659975905485499,-0.8479645451551419,-0.3451957433512381,0.542748856866625,0.327047257011372,-0.6686497624896327,0.39623672076197897,-0.35400354723535377,0.07923470230108161,-0.05861739028053773,-0.4219240695350694,0.250166461944364,,,,,,,,,,,,
16,10m_magnitude_of_wind_max,-0.20393734201012953,-2.970172591190634,-0.08109559318832962,-1.2651860602294156,0.18777795619090945,-0.008526860715108893,0.34525900912547225,-0.7366165890553915,0.12408302728542765,0.26482729794800286,-0.038405030814853414,-0.5224883858616415,0.21187836339610774,-0.18868166502242908,,,,,,,,,,,,
17,10m_magnitude_of_wind_max,-0.4131454635558111,-2.8573990859556377,0.3241911713026098,-1.3635038547221712,0.8536281207705013,-0.6997591752174847,0.35853746232910744,-0.5699776510076446,-0.07171780060939728,0.5150432414223859,-0.17091319010748923,-0.08735938997195675,0.5924780341630712,-0.14184988899368686,,,,,,,,,,,,
18,10m_magnitude_of_wind_max,-1.177129638989759,-2.7140575777391023,0.6855598560112109,-0.8848609154677536,0.7408484326654727,-0.8249885990631219,0.20799063657077504,-0.3400665448702974,-0.1800115941622345,0.4676343564222051,0.13921158093034783,0.2261064831590922,-0.10305325224751968,0.04303613981980307,,,,,,,,,,,,
19,10m_magnitude_of_wind_max,-1.4505840386780007,-2.354845241846045,1.2958625999240423,-0.35343398159938244,0.5434966003265713,-1.017372661200666,-0.03601004499449002,-0.059415689038151365,-0.408340081156219,0.10908791911672931,-0.2044074110344767,0.540725400516064,-0.3171111278391558,0.19066289873287212,,,,,,,,,,,,
20,10m_magnitude_of_wind_max,-1.7846515854529947,-1.7723915123199383,1.2877787741499431,-0.7733047137112132,0.49228178836105907,-0.7262522612292037,-0.2413653327613264,0.6242989888832631,-0.4838821418050095,-0.8375133525650316,0.022800928359745197,0.1905644304949027,-0.22375447664423806,0.15009044476579325,,,,,,,,,,,,
21,10m_magnitude_of_wind_max,-2.214042070709749,-1.5697719986305345,1.4517312409284306,-0.08888469513146789,0.49555168447307396,-0.0618054240861886,-0.6801266239871496,0.8937475500876423,-0.2878454870202277,-0.5026583086676172,0.10694948763222985,-0.13661531471002233,-0.10993260540217167,-0.448122363580345,,,,,,,,,,,,
22,10m_magnitude_of_wind_max,-2.423178370949373,-1.3086637664875604,1.4621027554948527,0.3885340842610201,0.3817061955131004,0.32041605804367157,-0.7997532991659648,0.7298493897961432,0.18771785803665256,0.02274973005807282,0.2624646174099385,-0.5336683607884312,-0.07756207612073382,0.028822672058839083,,,,,,,,,,,,
23,10m_magnitude_of_wind_max,-2.3233927541619868,-1.0988766191114943,1.6313501546624791,0.6673090599796596,0.2138115217861474,0.37802336315731977,-0.5701571804193671,0.4193097554721742,0.6911683005502911,0.4170124824487666,-0.09333180929810739,-0.4248507466033194,0.3801325239813638,0.36589328570577834,,,,,,,,,,,,
24,10m_magnitude_of_wind_max,-2.8202851493106484,-0.5429757429617588,1.508132856600956,0.9919056286027329,0.02541824158285784,0.6098193187782126,-0.20475471616473329,0.14888427794247058,0.7494917555039832,0.2970002676940362,0.07196425942395283,0.07358530854815865,0.2205696704248385,-0.02941438704175088,,,,,,,,,,,,
25,10m_magnitude_of_wind_max,-2.827574874700093,-0.15370818953104584,1.1270561290200043,1.606139335291788,0.11322392021149168,0.6357696853642734,0.047253117361231244,-0.49801234577819753,0.18443534050998125,0.060038478461320995,0.22311818923482843,0.535150275303215,-0.12546648715205155,-0.03614575262434764,,,,,,,,,,,,
26,10m_magnitude_of_wind_max,-2.7263989962809676,-0.11023592920236028,0.9258715866709925,1.7157967091837307,0.06294585402394658,0.41386072549731356,0.30986893048246933,-0.505893023828236,-0.0702138969703135,0.01251977513092323,-0.09496276421427556,0.467731099375801,-0.1449140986236683,-0.14154812668892258,,,,,,,,,,,,
27,10m_magnitude_of_wind_max,-2.719652920553723,0.4641723250307166,0.6745106090138057,1.7859619184191673,-0.35037562434615793,0.41108583598713727,0.5090064402383898,-0.23936591328285892,-0.2493700074686579,0.05356051411519335,-0.40606854340308024,-0.031724011816923796,-0.1450482947160719,0.1387274399706708,,,,,,,,,,,,
28,10m_magnitude_of_wind_max,-2.9122799540987123,1.0186442356296401,0.288845204300187,1.612716444439528,-0.40775323587462353,-0.4093375199292645,0.7739876172514093,-0.02960665924063091,-0.38849625471132193,-0.1621223020168443,-0.615817481599953,-0.19734326181406656,0.10375481596614661,-0.17782146332141327,,,,,,,,,,,,
29,10m_magnitude_of_wind_max,-2.887864873093361,1.4539756937245278,-0.06796286147130318,1.0575756748853764,-0.9460752099975052,-0.5896361380509985,0.5654186881752247,-0.1558064537772658,-0.6206252377008102,-0.24178196316028713,0.1743841247140746,-0.4831642997376582,0.3865994204030603,-0.15860154805546728,,,,,,,,,,,,
30,10m_magnitude_of_wind_max,-3.0894827299859515,1.8650842063816842,-0.5047888974717959,0.2842644054815553,-1.0059181902585015,-0.932899512612132,0.18814509950317967,-0.14566103148075046,-0.2733120670672126,-0.03533455377130917,0.8782783943132383,-0.3509679017677624,-0.16757504479146274,0.06259983517903663,,,,,,,,,,,,
31,10m_magnitude_of_wind_max,-3.3944936684596234,1.8706892181883656,-0.8482197795759968,-0.5801391505475776,-1.1030788553149355,-0.7359915478066752,-0.1723271440433448,-0.00873851716176022,0.5899038812261789,0.265058378403253,0.599308063679774,0.4416947878909847,-0.022009327048551446,0.09284395941130004,,,,,,,,,,,,
32,10m_magnitude_of_wind_max,-3.322418662903613,2.1604982240877617,-1.2559119116603363,-0.6314073760549322,-0.808866905669873,-0.7276226998798953,-0.40899924866206705,0.02666793935591592,0.6416734501536282,0.1913678366810288,-0.25890048590972803,0.10321740738879541,0.18359697393369984,0.08004485128420304,,,,,,,,,,,,
33,10m_magnitude_of_wind_max,-3.495156115681867,2.1865626530290636,-1.316581831771404,-0.7909851581586815,-0.4277270243570582,-0.3926923335233231,-0.40673215580705285,-0.03147465736386662,0.5580832075764784,-0.2483693886737154,-0.4539079622222272,-0.11965468935586605,-0.2893452069346878,0.0228376029988522,,,,,,,,,,,,
34,10m_magnitude_of_wind_max,-3.570424559093935,2.677694202500301,-1.1156309483850684,-1.1973714261618564,0.44930852934367593,0.11556544379650524,-0.3385357830411452,-0.1213931393537995,0.050158085583058655,-0.31033284980381975,-0.6992233074154014,-0.06667413849012901,-0.20924178130160279,-0.10051914625981188,,,,,,,,,,,,
35,10m_magnitude_of_wind_max,-3.6064856196106576,2.7886669541000337,-0.9217509616793819,-1.338626831232429,1.0428682318270783,0.9815162999127345,-0.038023182183551045,0.15883590391253524,-0.32222431797539736,0.30763303344058807,-0.09290237985084977,0.10288733991525323,0.07189442296637721,-0.3457982158125749,,,,,,,,,,,,
36,10m_magnitude_of_wind_max,-3.5547320388648433,3.124958144585776,-0.7231761964057752,-1.2401819800924418,1.5355960189145659,1.282753159600496,0.4301434036829341,0.0942774157187869,-0.6961963347049335,0.02578388711273406,0.5366786739688884,0.11373291017063067,0.21030887150762498,0.3461016842648734,,,,,,,,,,,,
1,10m_magnitude_of_wind_min,-3.809142820344754,4.620829091395326,-1.49149084240961,3.9899783191267217,1.6680956675966223,-0.8463452194641214,1.2150358127523366,1.8462754002841935,-0.49174904564508426,0.4461962350211021,0.20951246533065665,1.3286147800179557,-0.7900833133502148,0.4763687939547472,1.3011984387031645,0.11887751550516754,-0.21341149966383952,-0.4115194831286847,0.05975289359564618,-0.429236211003975,0.5284597888367668,0.04050167636078774,-0.07830101625856065,,,
2,10m_magnitude_of_wind_min,-3.5958802940883126,4.445124135461392,-1.807318966268987,3.931801966774394,0.7090107197027741,-0.5798357251009257,1.8842826823073155,0.18348266808047398,-0.022428604733411118,-0.7241577528444928,0.009332080167782761,-0.9577615026810812,1.1367697273697064,-0.4123099508051441,-1.1784514972533047,-0.6897775812561542,0.07449385089612075,-0.40462860300146297,-0.11324313040848295,0.4870892891303292,-0.4317325504061424,0.10586321912830653,0.1532508975966974,,,
3,10m_magnitude_of_wind_min,-4.067631330409676,5.109650686850429,-1.3934664605323557,1.2936439253993672,-0.39349196334563885,0.14378904348146768,-0.35085922538393216,-1.6598419910450986,-0.7975636383276381,-0.07975202598942478,-0.1414423127422972,-0.5719880415560831,-0.9569250895511513,-1.0923813249384895,-0.10873865914252197,1.1398100815333432,0.5817133441856561,0.533820093833423,-0.08628876036712477,0.4652295441104822,-0.22042513592388369,-0.5359119550712558,0.24150445286790084,,,
4,10m_magnitude_of_wind_min,-3.8078376091879673,4.436674864226993,-1.137005273067814,0.2748139231725441,-1.2320584992280788,0.7909758910391979,-1.680017142951197,-0.18306709623244258,2.3478572272013514,0.01905103704220366,0.07026557993989757,0.16688026136996228,-0.18888451052611413,0.5160133615001542,-0.1745484128255055,-0.32437852950278545,-0.13333541592307044,1.562772150708139,0.020185656284117726,-0.2971558890074446,0.509903597664171,-0.019585221942943855,-0.28026588247046724,,,
5,10m_magnitude_of_wind_min,-3.4740923626718847,3.952043797244334,-0.0834731613834348,-1.2355356607300088,-0.8052314111847182,-0.2817445205559469,-2.3410054271326244,-0.1303401537589033,0.5466138407709022,0.28129099626861365,0.31078790526381456,0.27910266042105775,1.2252787335648914,1.6532566722448585,-0.37889154498318955,0.0013246951957709275,-0.08425575972661943,-0.9079727266347454,0.04061359535231521,-0.19106377836451283,-0.843998757773126,-0.007881220817030042,0.052717255761431624,,,
6,10m_magnitude_of_wind_min,-1.9795181420880787,3.253955625396812,0.40257425912491746,-2.9080549560730296,-1.111575786149843,0.6172155799581536,-1.715406691167627,0.7047736351167696,-1.4636783839038228,-0.4708393407806284,-0.0095177102024792,-0.4209367588302382,0.5142429388178668,-0.38837346495799385,0.45496797776851666,-0.25294940398061366,0.41409079608373084,-0.7627372044313623,0.646673495951314,-0.09895042249995062,0.47972284153779443,-0.38047007934993804,0.06837331189415892,,,
7,10m_magnitude_of_wind_min,-1.5223051017315408,2.8264155504455992,-0.540295724890226,-3.4721108466080874,-1.4639859297655025,-0.23681938914014003,-0.14991274979377195,0.5806379668003542,-0.7264756737887496,0.7053306251724678,-0.3438248962730563,-0.12203746634078795,-0.2712420220034383,-1.6091530747142861,0.4005128908399183,-0.16023795722576795,-0.5528340197409811,-0.10044419528336708,-0.9762334310100943,-0.6748740389689447,-0.18228896692542262,0.3336526785222826,-0.16735393330633547,,,
8,10m_magnitude_of_wind_min,-0.003417547941149201,2.1295709783405976,-0.7065754441552737,-3.449473085516977,-1.0548592456683397,-0.3320019978096158,1.3338276178467772,0.7885000553258734,0.0870200142510226,0.2859913801166642,-0.9888593694327832,0.6040307458057547,-0.5601287910759594,-0.01307359356402122,-0.4046229975967567,-0.2066012999556739,-0.3147820211357387,-0.07599826139928419,0.392428243548865,1.1767995064784285,0.16500996866542436,0.3852620764460407,-0.012391885266405538,,,
9,10m_magnitude_of_wind_min,1.2436479723993106,1.471091592728981,-0.012647794223090189,-2.9533741392606956,-0.45581172280974314,-0.1809758989076712,2.6182007424496567,0.4432865435768744,-0.24505925621825614,0.353444013709208,0.37453892826486285,0.7584818561168837,0.20731280895837734,0.583776049354707,-0.6560197769636757,0.5243911919147157,0.07929561335887295,0.40217283079116883,-0.38035079607879857,0.019154524601322147,-0.4991341478981197,0.42544881207335206,0.04603784529242431,,,
10,10m_magnitude_of_wind_min,2.3159949772485837,1.7430531284103006,2.06820079933084,-1.9020311020441198,-0.11366482928226926,0.018630491256851026,1.9253279834251098,-0.07929510068814175,0.8098577744000307,-0.5072026639992712,0.7394812512034429,0.20193400632081543,-1.0259400231695732,0.6680121036938322,0.1405023238615831,0.5328737322856674,0.5175873973430336,-0.15015464501231823,1.1164523092761054,-0.3791955856281746,-0.13825010304145977,-0.3974566629429154,-0.16381472139194375,,,
11,10m_magnitude_of_wind_min,2.9491675135992046,1.6871111762219766,2.186633993690435,-1.3121153814537945,0.763211609958541,0.996344932512028,1.4392258716550992,-0.8710900406832169,0.5776276438420913,-0.42785424884664364,0.6325640929913632,-0.48701477473607085,0.7651433397006968,-0.0041646890669884045,-0.01888500995797355,-0.1360562234022457,0.4345294443733337,0.2080496979930373,-0.5980450376912131,-0.45702109101631555,0.6612943060315055,-0.05851064032391938,0.6047833193578311,,,
12,10m_magnitude_of_wind_min,3.8861451846287056,2.3200420465698075,2.9701679435861,0.12021531808736198,1.2355901782552188,1.1251682927221396,0.5640746894111115,-0.6404912165828162,0.47592366165710315,-1.384378916803188,-0.196046557631373,-0.3428289148025879,0.3209778678195763,-0.04324262675975039,0.9828205925748419,-0.4782551172922231,-0.5157274464645015,-0.02992457813492048,-0.2485084934922855,-0.14695043228578866,0.0851314792719642,-0.030935261205986907,0.10814390907325672,,,
13,10m_magnitude_of_wind_min,4.009709843337881,1.7028593305133213,3.594090883189958,0.22364980083565417,1.0876715210724361,0.3995307118039996,-0.466817628664462,-0.32930159750767685,0.6461591540415789,-0.39683838978328545,0.5606680950921226,-0.14978043598361476,0.5159361372054004,-0.3218412525227133,0.21567460812819833,0.09642411040867678,-0.7008287990091736,-0.18438716192989515,0.052456878468596424,1.0288763436111692,0.3629519142465141,0.1321374276126765,-0.2867688504698005,,,
14,10m_magnitude_of_wind_min,4.220929415899689,1.83844517704656,2.9483062828490474,1.4589538299218532,1.033129945664098,0.48154465615586717,-1.5210337669316132,-0.2277930360679436,-0.34785671629791515,0.8477116250182286,0.2830449015556002,0.024044352868085397,-0.9032086099364258,-0.26433398554632787,-0.32534074927759976,-0.1657560355374939,-0.6214880854876925,-0.24979511822175388,-0.4917406732030773,-0.049969784933641404,-0.08829547582472824,0.5146389446049137,-0.30630781046430483,,,
15,10m_magnitude_of_wind_min,4.083551873922669,0.3591684929037809,3.4221392195392344,1.892997336366567,0.2641510115346987,-0.13939507840626902,-0.8882631004649897,0.4647851862506301,-0.5582487203215443,1.7463213649092937,-0.5303580929845428,0.2254044230946298,0.36416071866169264,-0.09844742662356634,-1.1016833899905376,0.5509456999509993,0.7640609688450211,-0.13452977199141353,0.600735393734368,-0.10892874667870142,0.510074728980397,0.4257616890721387,0.04973988584555844,,,
16,10m_magnitude_of_wind_min,4.604309255890313,-0.13225716455661787,2.6577650316812558,1.7497993956034672,-0.3857170835265069,0.8531172538975523,-0.17435535560234558,0.5952057575428332,-0.37681064683510096,0.6564519623758767,-1.0429007373891226,-0.17237415620083474,-0.056921924119379616,-0.0661348228182841,-0.27027944280979194,-0.09656269636507193,0.19054999678581358,0.4795073518866942,0.08563216736554101,-0.3570037604188717,-0.703985077047083,-0.3988330690308504,0.12281954356188066,,,
17,10m_magnitude_of_wind_min,4.219560242121338,-0.5392389487334259,1.4590616111493555,0.9692076954383941,-1.6918477759844233,-0.57657906145441,-0.29153838668037685,0.9533472650275301,-0.44525014978639993,-0.03448021501267723,-0.5579607925285475,-0.14056821654617263,-0.49769798835632767,0.30461535272176277,0.8910204289576124,-0.7884929789438541,-0.08069905534529226,0.27138209166644855,0.22156954909503848,0.24333904740414566,-0.7885556110792361,-0.6846305218616768,0.3597470827820596,,,
18,10m_magnitude_of_wind_min,3.143352224577549,-1.52411861105281,-1.0377347626100881,0.7982648584021194,-1.7552528474314237,-0.15217432802181946,0.20291147386106886,1.042141701680926,-0.09594671937161377,-1.3105666851890905,-0.5359485303888043,-0.232881997890645,-0.6166360345312282,0.3386722833779069,-0.7319560665509975,0.09435848535866062,0.861048400331912,-0.24887736707369637,-1.026346876965956,-0.25956804683852625,0.21020310495341718,-0.35470159795544776,-0.8584421797586094,,,
19,10m_magnitude_of_wind_min,3.3256168293888853,-1.66820777660787,-1.814021498702612,1.005373413189116,-1.6211129621854845,-0.8189083131306025,-0.19883421748470678,0.2573109588944415,0.2093425540401038,-0.9397557975611825,0.8176886341524517,-0.17686202376841453,0.9891237659383335,-0.14963710998814872,0.0703959248193415,0.9020796907465386,-0.16132337885837533,-0.1271831458388615,-0.11802202336813628,-0.3980295870032929,-0.015571523988246003,0.04309687971313026,-0.5523976243894083,,,
20,10m_magnitude_of_wind_min,3.3156743260532404,-1.4676096795313713,-2.190069175148916,0.8311929942222236,-2.14759118431775,-1.2034971253412974,-0.8632710444639549,-0.3608349785463271,-0.18129376827075447,-0.4694142799927635,0.12072274783097288,0.5850298113947028,0.44024571786587363,0.0891370313786572,0.8423178190621539,0.45698850061110685,0.3076211370506534,0.20117577317009075,-0.26753904712741755,0.2675423437887838,0.11631651011258437,0.42874192486304036,0.9827054883709518,,,
21,10m_magnitude_of_wind_min,3.155782839683626,-1.359492268892616,-2.8397812735218495,1.0241714934282158,-1.8974522246989087,-1.4182060580149902,-0.6321293697584062,-0.6932505715729775,0.4564390229146374,-0.23786785718028908,0.889471368716544,0.40946283326423066,-0.5230785883726603,-0.7112458682382939,-0.12345716853181937,-0.6244874492510439,0.11186867434748275,0.06049851765012566,0.8163389640683051,0.2232951098243097,0.25137772525607543,0.5716980826641853,-0.21139613507716348,,,
22,10m_magnitude_of_wind_min,2.677719546927249,-1.9935987788458869,-3.1162308789091924,0.4917430222197036,-1.1101644623621871,-1.1376276828588887,0.3995924815852899,-0.4909377171775817,-0.5016649105577797,0.5254049835297415,1.2609948269359312,0.11430457150321478,-0.34669981582190434,0.527131918119517,-0.28669516268038087,-0.8312943172439878,-0.5396690018275253,-0.21233788030231981,-0.38041382872198953,0.2340332464024257,0.12519340949949445,-0.4118139269469421,0.2540220005134284,,,
23,10m_magnitude_of_wind_min,2.2522774860628934,-1.0379688869301353,-3.139338287677374,0.007586105553851388,1.1137637771983446,-0.7131306175381896,0.4290015097910497,-1.5513549781368705,0.3930329003876142,0.9813846679592373,-1.381208041971968,0.8708934139127358,0.5238251853680331,-0.012598961846291822,-0.3627233233382976,0.5699753588417169,-0.8655291794515083,-0.1558731948604961,0.02526938324363282,-0.7946155522649642,0.19027986025057816,-0.34397066962669026,0.3373784895877113,,,
24,10m_magnitude_of_wind_min,2.08444946263546,-0.870509181747978,-3.5029193776170526,-0.7755105981671102,1.7897472221082211,-0.07065213387470291,-0.21946119353280424,-1.365884004909775,0.7574733810675575,-0.5938823750313541,-1.0523140631423569,-0.6282346505171814,-0.5055815387569326,-0.44848033413666044,-0.04638913299633156,0.3233935278572643,-0.45852251435050256,-0.5081550199127669,0.7046961568107949,-0.04344588441691069,-0.36474176072084313,-0.2093062862337874,-0.25380454271546216,,,
25,10m_magnitude_of_wind_min,1.1048112048613472,-0.4300145163567624,-2.734274359114939,-1.376493375549261,3.632386934377759,-0.7887183757409569,-0.5266766433111477,-1.3890635415031618,-0.7265937051826452,-0.04460612452226044,-0.6902595614043551,-0.03774986183185447,-0.11181290037792228,0.6929668938301105,0.6862848969004589,-0.876641522776986,1.2555121859488942,-0.003095266096663485,-0.2645819413900475,0.0005123235713050257,-0.11968428922336144,0.5272758375260024,-0.40128203664292705,,,
26,10m_magnitude_of_wind_min,1.0047779221374562,-1.108384261811107,-2.3466763398175363,-1.2791672373776726,2.8146259655650727,-0.06597731387555159,-0.8014226884084414,1.1034918115349384,-1.7064320817985097,0.25482997511708994,1.4623736606705857,-1.1868958261415985,0.1232885367557928,0.5685197962068343,-0.07907537623104921,0.6012982990469022,-0.15839801950442378,1.1416005254243642,0.14102028497967092,0.16158384294986264,-0.012134038487631994,-0.007398268511879344,0.08306477794738262,,,
27,10m_magnitude_of_wind_min,-0.2983474610190344,-2.845576118770602,-2.535171715257891,-1.200544035819449,1.588643317421013,1.112569291813309,-0.2466889896877471,1.882820518181485,1.3257883602707856,1.158739165440337,0.5061040024702304,-0.579831381049705,-0.2121518092069056,-0.525612500263418,-0.6135862960543726,-0.6698379359738773,0.05159066003137332,-0.3900991261662651,-0.06280935039906523,0.013195425525716776,0.5028355863847969,-0.7210987122683554,0.2909432245606914,,,
28,10m_magnitude_of_wind_min,-0.779137591396608,-3.1258800925280235,-2.0107674733638796,0.6166615600505371,0.04705813175813639,2.2490454998207636,0.29729917376330706,1.5478217118339477,1.578012394454778,0.8379374997443871,-0.8327392694388017,-0.28912602898731116,0.9622177412875813,-0.3200473900918298,1.2388976822857727,0.6744265668128966,0.4792155643016695,0.037210327850506375,-0.12906726715791886,0.6027565519920176,-0.3991246787457803,0.30359290281186446,-0.15953530795647042,,,
29,10m_magnitude_of_wind_min,-2.402218256089242,-2.9008503540619786,-0.35762835122233017,0.44345983435389935,0.1017720275618279,2.887697303174835,0.42100843144964445,-0.15418209872295324,-1.7102859444513374,-0.7184879746415183,0.4424484830167436,1.5234321960052206,1.1684936264046624,-0.5554960824921255,-0.14609576662827656,-0.22084067394456836,-0.5622353217580247,0.4741380529684395,0.6059604056814503,-0.15815767548181908,-0.1227582667937476,-0.2201468855107005,-0.4977905295454614,,,
30,10m_magnitude_of_wind_min,-3.195425060526596,-2.7940919994637268,0.31133413971395524,0.4043848488959322,-0.004764318104318833,3.678051668767936,-0.5342589080394752,-0.8789278438487831,-0.2569515721157557,-0.5666766765025891,-0.27304902725391456,1.3211055458522665,-0.9160040780007398,0.3871133150383141,-0.5504233246989035,-0.4781655045431926,0.3068802846171005,0.01595501760912897,-0.38899364861134655,0.24732263698521895,-0.11667607110746732,0.12460400917208853,0.35618609360944264,,,
31,10m_magnitude_of_wind_min,-3.79592514461531,-3.2490682337858745,0.2850631271152726,0.6759698036505662,-1.1382760559290304,1.8438334605286248,0.31458531930070166,0.06984019900845852,-0.11584037618880272,-0.7390116531439259,0.08975815995107833,-1.1746194642915437,-0.707296054913598,0.1370000301743569,-0.08884517640069638,0.33425255415430977,0.0015190685631073589,-0.7525388583725489,0.3729274676202658,-0.590416532517188,0.3537416498635534,0.7346050265141324,0.49166372972226163,,,
32,10m_magnitude_of_wind_min,-4.325323195039964,-2.916990273217436,1.726546499433704,0.6910950281511831,-1.134538344352572,0.5290032073092354,0.8244789753034771,-1.271416310095961,-0.007618092518698517,1.4381674775573958,0.818180038738571,-1.3764328784835458,-0.7022288395953626,0.6933045939905024,0.48667402324721604,0.13229547939685893,-0.5999964719254811,-0.14304440833487284,-0.1148631250940636,0.01990865511409998,-0.44229093275100484,0.1777210430536719,-0.3281356145147463,,,
33,10m_magnitude_of_wind_min,-4.047060216295462,-2.780374513217534,2.286355904418508,-0.052089783181328606,-1.075338671369756,-1.3052370292100626,0.39293406567188693,-1.0422456365233517,-0.7952648017993611,0.4534690732427632,-1.192843331924121,-0.26476467713793145,0.545981777401385,0.8975109765894369,0.25223171923679977,0.276769948511228,-0.18115994252138498,-0.027252653119628434,-0.33980377304065484,0.6594940682670032,1.0635853974593321,-0.5501653167335856,-0.3108888445495926,,,
